Filename	Segment	WC	WPS	Sixltr	Dic	Pronoun	I	We	Self	You	Other	Negate	Assent	Article	Preps	Number	Affect	Posemo	Posfeel	Optim	Negemo	Anx	Anger	Sad	Cogmech	Cause	Insight	Discrep	Inhib	Tentat	Certain	Senses	See	Hear	Feel	Social	Comm	Othref	Friends	Family	Humans	Time	Past	Present	Future	Space	Up	Down	Incl	Excl	Motion	Occup	School	Job	Achieve	Leisure	Home	Sports	TV	Music	Money	Metaph	Relig	Death	Physcal	Body	Sexual	Eating	Sleep	Groom	Swear	Nonfl	Fillers	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
Sitzung 1 03D04K_03M09T_TalkTurns.docx	259	64	21.33	15.62	60.94	9.38	3.12	3.12	6.25	0.00	1.56	0.00	3.12	12.50	4.69	0.00	1.56	1.56	0.00	1.56	0.00	0.00	0.00	0.00	12.50	1.56	3.12	4.69	0.00	3.12	1.56	0.00	0.00	0.00	0.00	9.38	0.00	6.25	3.12	0.00	0.00	1.56	4.69	4.69	0.00	3.12	0.00	0.00	9.38	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.31	4.69	15.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	260	5	5.00	0.00	80.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	40.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	261	14	7.00	21.43	64.29	7.14	7.14	0.00	7.14	0.00	0.00	0.00	0.00	14.29	14.29	0.00	7.14	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	7.14	0.00	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.43	14.29	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	262	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	263	43	8.60	13.95	88.37	11.63	11.63	0.00	11.63	0.00	0.00	6.98	4.65	20.93	6.98	0.00	4.65	2.33	0.00	0.00	2.33	0.00	0.00	0.00	9.30	0.00	4.65	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.98	0.00	0.00	6.98	0.00	0.00	4.65	4.65	11.63	0.00	2.33	0.00	0.00	2.33	2.33	0.00	2.33	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.60	11.63	6.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	264	4	4.00	0.00	100.00	25.00	25.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	265	28	7.00	7.14	85.71	17.86	14.29	0.00	14.29	0.00	3.57	3.57	0.00	7.14	7.14	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.86	10.71	3.57	3.57	0.00	0.00	3.57	0.00	0.00	0.00	3.57	0.00	0.00	10.71	7.14	0.00	3.57	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	266	38	12.67	10.53	97.37	15.79	13.16	0.00	13.16	0.00	0.00	5.26	2.63	15.79	10.53	0.00	2.63	2.63	0.00	0.00	0.00	0.00	0.00	0.00	18.42	2.63	2.63	7.89	0.00	0.00	2.63	0.00	0.00	0.00	0.00	13.16	7.89	2.63	2.63	0.00	0.00	2.63	2.63	15.79	0.00	5.26	0.00	0.00	10.53	7.89	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.32	7.89	18.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	267	8	8.00	0.00	75.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	268	4	2.00	0.00	75.00	25.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	269	3	3.00	0.00	100.00	33.33	33.33	0.00	33.33	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	270	22	7.33	18.18	81.82	13.64	13.64	0.00	13.64	0.00	0.00	0.00	4.55	13.64	4.55	0.00	13.64	13.64	0.00	0.00	0.00	0.00	0.00	0.00	13.64	0.00	0.00	4.55	0.00	4.55	4.55	0.00	0.00	0.00	0.00	9.09	0.00	0.00	9.09	0.00	0.00	4.55	13.64	4.55	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	27.27	13.64	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	271	27	5.40	11.11	70.37	7.41	3.70	0.00	3.70	0.00	3.70	7.41	3.70	7.41	11.11	0.00	3.70	3.70	0.00	3.70	0.00	0.00	0.00	0.00	14.81	0.00	3.70	7.41	0.00	0.00	7.41	0.00	0.00	0.00	0.00	3.70	0.00	3.70	0.00	0.00	0.00	0.00	0.00	7.41	0.00	11.11	0.00	0.00	14.81	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	18.52	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	272	30	7.50	23.33	73.33	16.67	16.67	0.00	16.67	0.00	0.00	3.33	3.33	3.33	6.67	0.00	3.33	3.33	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	3.33	6.67	0.00	3.33	3.33	0.00	0.00	0.00	0.00	13.33	6.67	0.00	10.00	0.00	0.00	3.33	0.00	13.33	0.00	6.67	6.67	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.33	13.33	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	273	6	6.00	0.00	83.33	33.33	0.00	0.00	0.00	33.33	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	33.33	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	274	10	10.00	0.00	50.00	10.00	10.00	0.00	10.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	275	8	8.00	0.00	62.50	25.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	276	30	15.00	10.00	86.67	16.67	10.00	0.00	10.00	0.00	6.67	3.33	6.67	10.00	3.33	0.00	6.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	10.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	10.00	6.67	0.00	0.00	3.33	3.33	0.00	13.33	0.00	6.67	3.33	0.00	6.67	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.67	6.67	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	277	8	8.00	0.00	75.00	12.50	12.50	0.00	12.50	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	278	26	26.00	15.38	84.62	11.54	11.54	0.00	11.54	0.00	0.00	7.69	3.85	11.54	3.85	0.00	7.69	7.69	0.00	0.00	0.00	0.00	0.00	0.00	15.38	0.00	7.69	3.85	0.00	3.85	0.00	0.00	0.00	0.00	0.00	3.85	3.85	0.00	0.00	0.00	3.85	3.85	7.69	3.85	0.00	0.00	0.00	0.00	11.54	3.85	0.00	3.85	0.00	0.00	3.85	3.85	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	15.38	3.85	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	279	18	18.00	11.11	88.89	5.56	0.00	0.00	0.00	5.56	5.56	0.00	0.00	27.78	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	27.78	0.00	22.22	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	5.56	16.67	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	33.33	11.11	0.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	280	27	27.00	11.11	62.96	11.11	11.11	0.00	11.11	0.00	0.00	7.41	11.11	3.70	11.11	0.00	7.41	7.41	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	3.70	7.41	0.00	0.00	0.00	0.00	0.00	7.41	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.52	3.70	14.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	281	60	12.00	16.67	66.67	13.33	5.00	6.67	11.67	0.00	0.00	3.33	1.67	6.67	5.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	16.67	5.00	8.33	0.00	0.00	1.67	1.67	0.00	0.00	0.00	0.00	13.33	5.00	6.67	0.00	0.00	1.67	0.00	8.33	3.33	0.00	10.00	0.00	0.00	6.67	8.33	0.00	10.00	0.00	1.67	8.33	1.67	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.67	8.33	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	282	12	12.00	16.67	75.00	8.33	8.33	0.00	8.33	0.00	0.00	8.33	0.00	16.67	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	283	86	14.33	13.95	72.09	17.44	12.79	0.00	12.79	3.49	3.49	4.65	0.00	6.98	10.47	0.00	1.16	1.16	0.00	0.00	0.00	0.00	0.00	0.00	11.63	4.65	1.16	2.33	0.00	1.16	2.33	0.00	0.00	0.00	0.00	10.47	2.33	4.65	1.16	0.00	2.33	3.49	1.16	6.98	0.00	10.47	1.16	0.00	5.81	4.65	0.00	0.00	0.00	0.00	0.00	1.16	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.44	6.98	9.30	0.00	0.00	0.00	0.00	1.16	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	284	4	4.00	0.00	75.00	25.00	25.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	285	3	3.00	33.33	66.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	286	5	5.00	0.00	100.00	20.00	20.00	0.00	20.00	0.00	0.00	20.00	0.00	20.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	287	47	11.75	14.89	78.72	4.26	0.00	2.13	2.13	2.13	0.00	0.00	4.26	21.28	6.38	0.00	4.26	2.13	0.00	0.00	2.13	0.00	0.00	0.00	8.51	6.38	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.26	0.00	4.26	0.00	0.00	0.00	4.26	0.00	8.51	2.13	4.26	0.00	0.00	17.02	0.00	0.00	4.26	0.00	2.13	2.13	2.13	0.00	0.00	2.13	0.00	0.00	4.26	4.26	0.00	2.13	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.89	8.51	6.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	288	12	12.00	16.67	75.00	16.67	8.33	0.00	8.33	0.00	8.33	0.00	8.33	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	8.33	0.00	8.33	0.00	0.00	0.00	0.00	8.33	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	8.33	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	289	1	1.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	290	11	11.00	18.18	63.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	9.09	0.00	0.00	0.00	0.00	27.27	9.09	9.09	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	27.27	9.09	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	291	29	5.80	10.34	68.97	6.90	3.45	3.45	6.90	0.00	0.00	0.00	0.00	10.34	3.45	0.00	10.34	10.34	0.00	6.90	0.00	0.00	0.00	0.00	24.14	6.90	6.90	6.90	0.00	0.00	10.34	0.00	0.00	0.00	0.00	6.90	0.00	6.90	0.00	0.00	0.00	0.00	0.00	10.34	0.00	3.45	3.45	0.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.14	17.24	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	292	4	4.00	0.00	100.00	25.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	293	37	12.33	24.32	86.49	10.81	0.00	0.00	0.00	5.41	5.41	0.00	5.41	13.51	0.00	0.00	5.41	5.41	0.00	0.00	0.00	0.00	0.00	0.00	16.22	0.00	0.00	5.41	0.00	8.11	2.70	0.00	0.00	0.00	0.00	18.92	2.70	10.81	2.70	0.00	2.70	2.70	5.41	8.11	0.00	0.00	0.00	0.00	5.41	2.70	0.00	8.11	2.70	5.41	0.00	2.70	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.51	8.11	5.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	294	15	5.00	33.33	60.00	6.67	0.00	0.00	0.00	0.00	6.67	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	6.67	0.00	26.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	6.67	6.67	0.00	0.00	6.67	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	295	6	6.00	0.00	100.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	16.67	16.67	0.00	0.00	16.67	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	16.67	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
